Transaction_ID,Date,Day,Day type,Product,Category,Quantity,Unit_Price,Total_Sales,Event
T13534,10/21/2025,Tuesday,weekday,Butter,Dairy,2,4,8,Regular Sales
T13535,10/21/2025,Tuesday,weekday,Shampoo,Personal Care,9,8,72,Regular Sales
T13536,10/21/2025,Tuesday,weekday,Chocolate,Snacks,5,5,25,Regular Sales
T13537,10/21/2025,Tuesday,weekday,Dish Wash,Household,7,5,35,Regular Sales
T13538,10/21/2025,Tuesday,weekday,Eggs,Dairy,5,5,25,Regular Sales
T13539,10/21/2025,Tuesday,weekday,Butter,Dairy,2,4,8,Regular Sales
T13540,10/21/2025,Tuesday,weekday,Juice,Beverages,9,5,45,Regular Sales
T13541,10/21/2025,Tuesday,weekday,Chips,Snacks,4,4,16,Regular Sales
T13542,10/21/2025,Tuesday,weekday,Popcorn,Snacks,6,4,24,Regular Sales
T13543,10/21/2025,Tuesday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T13544,10/21/2025,Tuesday,weekday,Yogurt,Dairy,10,3,30,Regular Sales
T13545,10/21/2025,Tuesday,weekday,Toothpaste,Personal Care,3,5,15,Regular Sales
T13546,10/21/2025,Tuesday,weekday,Popcorn,Snacks,6,4,24,Regular Sales
T13547,10/21/2025,Tuesday,weekday,Sugar,Groceries,6,6,36,Regular Sales
T13548,10/21/2025,Tuesday,weekday,Tissue Paper,Household,8,3,24,Regular Sales
T13549,10/21/2025,Tuesday,weekday,Sugar,Groceries,5,6,30,Regular Sales
T13550,10/21/2025,Tuesday,weekday,Butter,Dairy,1,4,4,Regular Sales
T13551,10/21/2025,Tuesday,weekday,Soft Drink,Beverages,2,4,8,Regular Sales
T13552,10/22/2025,Wednesday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T13553,10/22/2025,Wednesday,weekday,Soap,Personal Care,4,4,16,Regular Sales
T13554,10/22/2025,Wednesday,weekday,Chips,Snacks,9,4,36,Regular Sales
T13555,10/22/2025,Wednesday,weekday,Muffin,Bakery,10,4,40,Regular Sales
T13556,10/22/2025,Wednesday,weekday,Eggs,Dairy,6,5,30,Regular Sales
T13557,10/22/2025,Wednesday,weekday,Biscuits,Snacks,3,3,9,Regular Sales
T13558,10/22/2025,Wednesday,weekday,Cooking Oil,Groceries,10,12,120,Regular Sales
T13559,10/22/2025,Wednesday,weekday,Butter,Dairy,7,4,28,Regular Sales
T13560,10/22/2025,Wednesday,weekday,Shampoo,Personal Care,10,8,80,Regular Sales
T13561,10/22/2025,Wednesday,weekday,Bananas,Fruits,4,2,8,Regular Sales
T13562,10/22/2025,Wednesday,weekday,Detergent,Household,3,10,30,Regular Sales
T13563,10/22/2025,Wednesday,weekday,Popcorn,Snacks,10,4,40,Regular Sales
T13564,10/22/2025,Wednesday,weekday,Croissant,Bakery,10,3,30,Regular Sales
T13565,10/22/2025,Wednesday,weekday,Popcorn,Snacks,5,4,20,Regular Sales
T13566,10/22/2025,Wednesday,weekday,Cooking Oil,Groceries,6,12,72,Regular Sales
T13567,10/22/2025,Wednesday,weekday,Fish,Meat,10,18,180,Regular Sales
T13568,10/22/2025,Wednesday,weekday,Face Wash,Personal Care,3,9,27,Regular Sales
T13569,10/22/2025,Wednesday,weekday,Flour,Groceries,8,5,40,Regular Sales
T13570,10/22/2025,Wednesday,weekday,Water Bottle,Beverages,4,2,8,Regular Sales
T13571,10/22/2025,Wednesday,weekday,Cooking Oil,Groceries,6,12,72,Regular Sales
T13572,10/22/2025,Wednesday,weekday,Chocolate,Snacks,4,5,20,Regular Sales
T13573,10/22/2025,Wednesday,weekday,Bananas,Fruits,3,2,6,Regular Sales
T13574,10/22/2025,Wednesday,weekday,Toothpaste,Personal Care,4,5,20,Regular Sales
T13575,10/22/2025,Wednesday,weekday,Soft Drink,Beverages,10,4,40,Regular Sales
T13576,10/22/2025,Wednesday,weekday,Bananas,Fruits,7,2,14,Regular Sales
T13577,10/22/2025,Wednesday,weekday,Chicken,Meat,1,14,14,Regular Sales
T13578,10/22/2025,Wednesday,weekday,Milk,Dairy,9,3,27,Regular Sales
T13579,10/22/2025,Wednesday,weekday,Tea,Beverages,8,7,56,Regular Sales
T13580,10/22/2025,Wednesday,weekday,Shampoo,Personal Care,8,8,64,Regular Sales
T13581,10/22/2025,Wednesday,weekday,Croissant,Bakery,10,3,30,Regular Sales
T13582,10/22/2025,Wednesday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T13583,10/22/2025,Wednesday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T13584,10/22/2025,Wednesday,weekday,Tissue Paper,Household,6,3,18,Regular Sales
T13585,10/22/2025,Wednesday,weekday,Juice,Beverages,4,5,20,Regular Sales
T13586,10/22/2025,Wednesday,weekday,Biscuits,Snacks,4,3,12,Regular Sales
T13587,10/22/2025,Wednesday,weekday,Apples,Fruits,10,4,40,Regular Sales
T13588,10/22/2025,Wednesday,weekday,Juice,Beverages,10,5,50,Regular Sales
T13589,10/22/2025,Wednesday,weekday,Rice,Groceries,5,15,75,Regular Sales
T13590,10/22/2025,Wednesday,weekday,Muffin,Bakery,3,4,12,Regular Sales
T13591,10/23/2025,Thursday,weekday,Dish Wash,Household,7,5,35,Regular Sales
T13592,10/23/2025,Thursday,weekday,Chicken,Meat,4,14,56,Regular Sales
T13593,10/23/2025,Thursday,weekday,Biscuits,Snacks,9,3,27,Regular Sales
T13594,10/23/2025,Thursday,weekday,Popcorn,Snacks,5,4,20,Regular Sales
T13595,10/23/2025,Thursday,weekday,Fish,Meat,6,18,108,Regular Sales
T13596,10/23/2025,Thursday,weekday,Juice,Beverages,10,5,50,Regular Sales
T13597,10/23/2025,Thursday,weekday,Tissue Paper,Household,8,3,24,Regular Sales
T13598,10/23/2025,Thursday,weekday,Croissant,Bakery,3,3,9,Regular Sales
T13599,10/23/2025,Thursday,weekday,Face Wash,Personal Care,10,9,90,Regular Sales
T13600,10/23/2025,Thursday,weekday,Toothpaste,Personal Care,1,5,5,Regular Sales
T13601,10/23/2025,Thursday,weekday,Yogurt,Dairy,5,3,15,Regular Sales
T13602,10/23/2025,Thursday,weekday,Detergent,Household,6,10,60,Regular Sales
T13603,10/23/2025,Thursday,weekday,Tissue Paper,Household,4,3,12,Regular Sales
T13604,10/23/2025,Thursday,weekday,Croissant,Bakery,8,3,24,Regular Sales
T13605,10/23/2025,Thursday,weekday,Butter,Dairy,7,4,28,Regular Sales
T13606,10/23/2025,Thursday,weekday,Cheese,Dairy,5,6,30,Regular Sales
T13607,10/23/2025,Thursday,weekday,Popcorn,Snacks,4,4,16,Regular Sales
T13608,10/23/2025,Thursday,weekday,Soap,Personal Care,4,4,16,Regular Sales
T13609,10/23/2025,Thursday,weekday,Toothpaste,Personal Care,10,5,50,Regular Sales
T13610,10/23/2025,Thursday,weekday,Muffin,Bakery,8,4,32,Regular Sales
T13611,10/23/2025,Thursday,weekday,Tissue Paper,Household,8,3,24,Regular Sales
T13612,10/23/2025,Thursday,weekday,Milk,Dairy,4,3,12,Regular Sales
T13613,10/23/2025,Thursday,weekday,Biscuits,Snacks,9,3,27,Regular Sales
T13614,10/23/2025,Thursday,weekday,Muffin,Bakery,9,4,36,Regular Sales
T13615,10/23/2025,Thursday,weekday,Oranges,Fruits,1,4,4,Regular Sales
T13616,10/23/2025,Thursday,weekday,Yogurt,Dairy,8,3,24,Regular Sales
T13617,10/23/2025,Thursday,weekday,Fish,Meat,6,18,108,Regular Sales
T13618,10/23/2025,Thursday,weekday,Muffin,Bakery,1,4,4,Regular Sales
T13619,10/23/2025,Thursday,weekday,Rice,Groceries,7,15,105,Regular Sales
T13620,10/23/2025,Thursday,weekday,Sugar,Groceries,5,6,30,Regular Sales
T13621,10/23/2025,Thursday,weekday,Pasta,Groceries,10,8,80,Regular Sales
T13622,10/23/2025,Thursday,weekday,Juice,Beverages,7,5,35,Regular Sales
T13623,10/23/2025,Thursday,weekday,Cooking Oil,Groceries,7,12,84,Regular Sales
T13624,10/23/2025,Thursday,weekday,Soft Drink,Beverages,10,4,40,Regular Sales
T13625,10/23/2025,Thursday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T13626,10/23/2025,Thursday,weekday,Popcorn,Snacks,3,4,12,Regular Sales
T13627,10/23/2025,Thursday,weekday,Apples,Fruits,7,4,28,Regular Sales
T13628,10/23/2025,Thursday,weekday,Toothpaste,Personal Care,5,5,25,Regular Sales
T13629,10/23/2025,Thursday,weekday,Yogurt,Dairy,2,3,6,Regular Sales
T13630,10/23/2025,Thursday,weekday,Fish,Meat,9,18,162,Regular Sales
T13631,10/23/2025,Thursday,weekday,Butter,Dairy,5,4,20,Regular Sales
T13632,10/23/2025,Thursday,weekday,Detergent,Household,2,10,20,Regular Sales
T13633,10/23/2025,Thursday,weekday,Soap,Personal Care,5,4,20,Regular Sales
T13634,10/23/2025,Thursday,weekday,Tissue Paper,Household,4,3,12,Regular Sales
T13635,10/23/2025,Thursday,weekday,Tissue Paper,Household,1,3,3,Regular Sales
T13636,10/24/2025,Friday,weekend,Cheese,Dairy,6,6,36,Regular Sales
T13637,10/24/2025,Friday,weekend,Pasta,Groceries,4,8,32,Regular Sales
T13638,10/24/2025,Friday,weekend,Biscuits,Snacks,15,3,45,Regular Sales
T13639,10/24/2025,Friday,weekend,Yogurt,Dairy,7,3,21,Regular Sales
T13640,10/24/2025,Friday,weekend,Coffee,Beverages,9,10,90,Regular Sales
T13641,10/24/2025,Friday,weekend,Shampoo,Personal Care,13,8,104,Regular Sales
T13642,10/24/2025,Friday,weekend,Popcorn,Snacks,13,4,52,Regular Sales
T13643,10/24/2025,Friday,weekend,Juice,Beverages,12,5,60,Regular Sales
T13644,10/24/2025,Friday,weekend,Chicken,Meat,4,14,56,Regular Sales
T13645,10/24/2025,Friday,weekend,Sugar,Groceries,1,6,6,Regular Sales
T13646,10/24/2025,Friday,weekend,Cooking Oil,Groceries,13,12,156,Regular Sales
T13647,10/24/2025,Friday,weekend,Cooking Oil,Groceries,15,12,180,Regular Sales
T13648,10/24/2025,Friday,weekend,Butter,Dairy,6,4,24,Regular Sales
T13649,10/24/2025,Friday,weekend,Water Bottle,Beverages,15,2,30,Regular Sales
T13650,10/24/2025,Friday,weekend,Toothpaste,Personal Care,10,5,50,Regular Sales
T13651,10/24/2025,Friday,weekend,Butter,Dairy,1,4,4,Regular Sales
T13652,10/24/2025,Friday,weekend,Soft Drink,Beverages,1,4,4,Regular Sales
T13653,10/24/2025,Friday,weekend,Pasta,Groceries,9,8,72,Regular Sales
T13654,10/24/2025,Friday,weekend,Bananas,Fruits,10,2,20,Regular Sales
T13655,10/24/2025,Friday,weekend,Bread,Bakery,1,2,2,Regular Sales
T13656,10/24/2025,Friday,weekend,Oranges,Fruits,4,4,16,Regular Sales
T13657,10/24/2025,Friday,weekend,Eggs,Dairy,1,5,5,Regular Sales
T13658,10/24/2025,Friday,weekend,Dish Wash,Household,10,5,50,Regular Sales
T13659,10/24/2025,Friday,weekend,Fish,Meat,15,18,270,Regular Sales
T13660,10/24/2025,Friday,weekend,Coffee,Beverages,7,10,70,Regular Sales
T13661,10/24/2025,Friday,weekend,Fish,Meat,6,18,108,Regular Sales
T13662,10/24/2025,Friday,weekend,Apples,Fruits,6,4,24,Regular Sales
T13663,10/24/2025,Friday,weekend,Bread,Bakery,7,2,14,Regular Sales
T13664,10/24/2025,Friday,weekend,Face Wash,Personal Care,4,9,36,Regular Sales
T13665,10/24/2025,Friday,weekend,Flour,Groceries,4,5,20,Regular Sales
T13666,10/24/2025,Friday,weekend,Sugar,Groceries,7,6,42,Regular Sales
T13667,10/24/2025,Friday,weekend,Biscuits,Snacks,6,3,18,Regular Sales
T13668,10/24/2025,Friday,weekend,Popcorn,Snacks,1,4,4,Regular Sales
T13669,10/24/2025,Friday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T13670,10/24/2025,Friday,weekend,Chocolate,Snacks,4,5,20,Regular Sales
T13671,10/24/2025,Friday,weekend,Detergent,Household,4,10,40,Regular Sales
T13672,10/24/2025,Friday,weekend,Chicken,Meat,3,14,42,Regular Sales
T13673,10/24/2025,Friday,weekend,Pasta,Groceries,10,8,80,Regular Sales
T13674,10/24/2025,Friday,weekend,Butter,Dairy,3,4,12,Regular Sales
T13675,10/24/2025,Friday,weekend,Cheese,Dairy,7,6,42,Regular Sales
T13676,10/24/2025,Friday,weekend,Dish Wash,Household,15,5,75,Regular Sales
T13677,10/24/2025,Friday,weekend,Sugar,Groceries,15,6,90,Regular Sales
T13678,10/24/2025,Friday,weekend,Rice,Groceries,6,15,90,Regular Sales
T13679,10/24/2025,Friday,weekend,Flour,Groceries,12,5,60,Regular Sales
T13680,10/24/2025,Friday,weekend,Soft Drink,Beverages,15,4,60,Regular Sales
T13681,10/24/2025,Friday,weekend,Soft Drink,Beverages,12,4,48,Regular Sales
T13682,10/24/2025,Friday,weekend,Popcorn,Snacks,10,4,40,Regular Sales
T13683,10/24/2025,Friday,weekend,Shampoo,Personal Care,4,8,32,Regular Sales
T13684,10/24/2025,Friday,weekend,Oranges,Fruits,15,4,60,Regular Sales
T13685,10/24/2025,Friday,weekend,Chips,Snacks,7,4,28,Regular Sales
T13686,10/24/2025,Friday,weekend,Chocolate,Snacks,4,5,20,Regular Sales
T13687,10/24/2025,Friday,weekend,Bananas,Fruits,4,2,8,Regular Sales
T13688,10/24/2025,Friday,weekend,Chicken,Meat,12,14,168,Regular Sales
T13689,10/24/2025,Friday,weekend,Chocolate,Snacks,10,5,50,Regular Sales
T13690,10/24/2025,Friday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T13691,10/24/2025,Friday,weekend,Cooking Oil,Groceries,4,12,48,Regular Sales
T13692,10/24/2025,Friday,weekend,Muffin,Bakery,1,4,4,Regular Sales
T13693,10/24/2025,Friday,weekend,Detergent,Household,13,10,130,Regular Sales
T13694,10/24/2025,Friday,weekend,Bananas,Fruits,10,2,20,Regular Sales
T13695,10/24/2025,Friday,weekend,Yogurt,Dairy,15,3,45,Regular Sales
T13696,10/24/2025,Friday,weekend,Flour,Groceries,6,5,30,Regular Sales
T13697,10/24/2025,Friday,weekend,Yogurt,Dairy,13,3,39,Regular Sales
T13698,10/24/2025,Friday,weekend,Rice,Groceries,1,15,15,Regular Sales
T13699,10/24/2025,Friday,weekend,Bread,Bakery,13,2,26,Regular Sales
T13700,10/24/2025,Friday,weekend,Soap,Personal Care,3,4,12,Regular Sales
T13701,10/24/2025,Friday,weekend,Eggs,Dairy,10,5,50,Regular Sales
T13702,10/24/2025,Friday,weekend,Rice,Groceries,15,15,225,Regular Sales
T13703,10/24/2025,Friday,weekend,Cheese,Dairy,4,6,24,Regular Sales
T13704,10/24/2025,Friday,weekend,Milk,Dairy,7,3,21,Regular Sales
T13705,10/24/2025,Friday,weekend,Soft Drink,Beverages,1,4,4,Regular Sales
T13706,10/24/2025,Friday,weekend,Chocolate,Snacks,6,5,30,Regular Sales
T13707,10/24/2025,Friday,weekend,Rice,Groceries,9,15,135,Regular Sales
T13708,10/24/2025,Friday,weekend,Tea,Beverages,10,7,70,Regular Sales
T13709,10/24/2025,Friday,weekend,Rice,Groceries,13,15,195,Regular Sales
T13710,10/24/2025,Friday,weekend,Pasta,Groceries,13,8,104,Regular Sales
T13711,10/24/2025,Friday,weekend,Face Wash,Personal Care,7,9,63,Regular Sales
T13712,10/24/2025,Friday,weekend,Flour,Groceries,12,5,60,Regular Sales
T13713,10/24/2025,Friday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T13714,10/24/2025,Friday,weekend,Cooking Oil,Groceries,9,12,108,Regular Sales
T13715,10/24/2025,Friday,weekend,Rice,Groceries,3,15,45,Regular Sales
T13716,10/25/2025,Saturday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T13717,10/25/2025,Saturday,weekend,Coffee,Beverages,6,10,60,Regular Sales
T13718,10/25/2025,Saturday,weekend,Dish Wash,Household,13,5,65,Regular Sales
T13719,10/25/2025,Saturday,weekend,Juice,Beverages,4,5,20,Regular Sales
T13720,10/25/2025,Saturday,weekend,Eggs,Dairy,13,5,65,Regular Sales
T13721,10/25/2025,Saturday,weekend,Popcorn,Snacks,1,4,4,Regular Sales
T13722,10/25/2025,Saturday,weekend,Tea,Beverages,3,7,21,Regular Sales
T13723,10/25/2025,Saturday,weekend,Fish,Meat,3,18,54,Regular Sales
T13724,10/25/2025,Saturday,weekend,Rice,Groceries,4,15,60,Regular Sales
T13725,10/25/2025,Saturday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T13726,10/25/2025,Saturday,weekend,Rice,Groceries,12,15,180,Regular Sales
T13727,10/25/2025,Saturday,weekend,Fish,Meat,13,18,234,Regular Sales
T13728,10/25/2025,Saturday,weekend,Apples,Fruits,10,4,40,Regular Sales
T13729,10/25/2025,Saturday,weekend,Fish,Meat,9,18,162,Regular Sales
T13730,10/25/2025,Saturday,weekend,Face Wash,Personal Care,6,9,54,Regular Sales
T13731,10/25/2025,Saturday,weekend,Cheese,Dairy,15,6,90,Regular Sales
T13732,10/25/2025,Saturday,weekend,Soft Drink,Beverages,1,4,4,Regular Sales
T13733,10/25/2025,Saturday,weekend,Tissue Paper,Household,9,3,27,Regular Sales
T13734,10/25/2025,Saturday,weekend,Soft Drink,Beverages,9,4,36,Regular Sales
T13735,10/25/2025,Saturday,weekend,Butter,Dairy,12,4,48,Regular Sales
T13736,10/25/2025,Saturday,weekend,Juice,Beverages,10,5,50,Regular Sales
T13737,10/25/2025,Saturday,weekend,Muffin,Bakery,13,4,52,Regular Sales
T13738,10/25/2025,Saturday,weekend,Milk,Dairy,13,3,39,Regular Sales
T13739,10/25/2025,Saturday,weekend,Face Wash,Personal Care,6,9,54,Regular Sales
T13740,10/25/2025,Saturday,weekend,Bread,Bakery,9,2,18,Regular Sales
T13741,10/25/2025,Saturday,weekend,Eggs,Dairy,1,5,5,Regular Sales
T13742,10/25/2025,Saturday,weekend,Water Bottle,Beverages,9,2,18,Regular Sales
T13743,10/25/2025,Saturday,weekend,Cheese,Dairy,13,6,78,Regular Sales
T13744,10/25/2025,Saturday,weekend,Soft Drink,Beverages,15,4,60,Regular Sales
T13745,10/25/2025,Saturday,weekend,Pasta,Groceries,4,8,32,Regular Sales
T13746,10/25/2025,Saturday,weekend,Chocolate,Snacks,13,5,65,Regular Sales
T13747,10/25/2025,Saturday,weekend,Chicken,Meat,4,14,56,Regular Sales
T13748,10/25/2025,Saturday,weekend,Bread,Bakery,10,2,20,Regular Sales
T13749,10/25/2025,Saturday,weekend,Bread,Bakery,1,2,2,Regular Sales
T13750,10/25/2025,Saturday,weekend,Oranges,Fruits,3,4,12,Regular Sales
T13751,10/25/2025,Saturday,weekend,Bananas,Fruits,13,2,26,Regular Sales
T13752,10/25/2025,Saturday,weekend,Sugar,Groceries,15,6,90,Regular Sales
T13753,10/25/2025,Saturday,weekend,Yogurt,Dairy,6,3,18,Regular Sales
T13754,10/25/2025,Saturday,weekend,Croissant,Bakery,13,3,39,Regular Sales
T13755,10/25/2025,Saturday,weekend,Chicken,Meat,13,14,182,Regular Sales
T13756,10/25/2025,Saturday,weekend,Milk,Dairy,15,3,45,Regular Sales
T13757,10/25/2025,Saturday,weekend,Fish,Meat,15,18,270,Regular Sales
T13758,10/25/2025,Saturday,weekend,Fish,Meat,4,18,72,Regular Sales
T13759,10/25/2025,Saturday,weekend,Coffee,Beverages,6,10,60,Regular Sales
T13760,10/25/2025,Saturday,weekend,Bread,Bakery,13,2,26,Regular Sales
T13761,10/25/2025,Saturday,weekend,Soap,Personal Care,4,4,16,Regular Sales
T13762,10/25/2025,Saturday,weekend,Biscuits,Snacks,9,3,27,Regular Sales
T13763,10/25/2025,Saturday,weekend,Soft Drink,Beverages,15,4,60,Regular Sales
T13764,10/25/2025,Saturday,weekend,Apples,Fruits,9,4,36,Regular Sales
T13765,10/25/2025,Saturday,weekend,Bread,Bakery,12,2,24,Regular Sales
T13766,10/25/2025,Saturday,weekend,Coffee,Beverages,6,10,60,Regular Sales
T13767,10/25/2025,Saturday,weekend,Rice,Groceries,10,15,150,Regular Sales
T13768,10/25/2025,Saturday,weekend,Chips,Snacks,9,4,36,Regular Sales
T13769,10/25/2025,Saturday,weekend,Croissant,Bakery,9,3,27,Regular Sales
T13770,10/25/2025,Saturday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T13771,10/25/2025,Saturday,weekend,Cheese,Dairy,4,6,24,Regular Sales
T13772,10/25/2025,Saturday,weekend,Dish Wash,Household,3,5,15,Regular Sales
T13773,10/25/2025,Saturday,weekend,Toothpaste,Personal Care,4,5,20,Regular Sales
T13774,10/25/2025,Saturday,weekend,Bread,Bakery,1,2,2,Regular Sales
T13775,10/25/2025,Saturday,weekend,Popcorn,Snacks,6,4,24,Regular Sales
T13776,10/25/2025,Saturday,weekend,Juice,Beverages,1,5,5,Regular Sales
T13777,10/25/2025,Saturday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T13778,10/25/2025,Saturday,weekend,Apples,Fruits,7,4,28,Regular Sales
T13779,10/25/2025,Saturday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T13780,10/25/2025,Saturday,weekend,Eggs,Dairy,10,5,50,Regular Sales
T13781,10/25/2025,Saturday,weekend,Dish Wash,Household,9,5,45,Regular Sales
T13782,10/25/2025,Saturday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T13783,10/25/2025,Saturday,weekend,Pasta,Groceries,10,8,80,Regular Sales
T13784,10/25/2025,Saturday,weekend,Bananas,Fruits,10,2,20,Regular Sales
T13785,10/26/2025,Sunday,weekend,Coffee,Beverages,7,10,70,Regular Sales
T13786,10/26/2025,Sunday,weekend,Chicken,Meat,7,14,98,Regular Sales
T13787,10/26/2025,Sunday,weekend,Popcorn,Snacks,9,4,36,Regular Sales
T13788,10/26/2025,Sunday,weekend,Cooking Oil,Groceries,15,12,180,Regular Sales
T13789,10/26/2025,Sunday,weekend,Yogurt,Dairy,1,3,3,Regular Sales
T13790,10/26/2025,Sunday,weekend,Flour,Groceries,6,5,30,Regular Sales
T13791,10/26/2025,Sunday,weekend,Apples,Fruits,1,4,4,Regular Sales
T13792,10/26/2025,Sunday,weekend,Popcorn,Snacks,1,4,4,Regular Sales
T13793,10/26/2025,Sunday,weekend,Cooking Oil,Groceries,9,12,108,Regular Sales
T13794,10/26/2025,Sunday,weekend,Water Bottle,Beverages,15,2,30,Regular Sales
T13795,10/26/2025,Sunday,weekend,Eggs,Dairy,9,5,45,Regular Sales
T13796,10/26/2025,Sunday,weekend,Shampoo,Personal Care,6,8,48,Regular Sales
T13797,10/26/2025,Sunday,weekend,Tea,Beverages,9,7,63,Regular Sales
T13798,10/26/2025,Sunday,weekend,Tissue Paper,Household,13,3,39,Regular Sales
T13799,10/26/2025,Sunday,weekend,Chips,Snacks,7,4,28,Regular Sales
T13800,10/26/2025,Sunday,weekend,Dish Wash,Household,7,5,35,Regular Sales
T13801,10/26/2025,Sunday,weekend,Biscuits,Snacks,4,3,12,Regular Sales
T13802,10/26/2025,Sunday,weekend,Oranges,Fruits,3,4,12,Regular Sales
T13803,10/26/2025,Sunday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T13804,10/26/2025,Sunday,weekend,Popcorn,Snacks,4,4,16,Regular Sales
T13805,10/26/2025,Sunday,weekend,Tissue Paper,Household,13,3,39,Regular Sales
T13806,10/26/2025,Sunday,weekend,Milk,Dairy,13,3,39,Regular Sales
T13807,10/26/2025,Sunday,weekend,Tea,Beverages,13,7,91,Regular Sales
T13808,10/26/2025,Sunday,weekend,Chicken,Meat,12,14,168,Regular Sales
T13809,10/26/2025,Sunday,weekend,Milk,Dairy,13,3,39,Regular Sales
T13810,10/26/2025,Sunday,weekend,Dish Wash,Household,10,5,50,Regular Sales
T13811,10/26/2025,Sunday,weekend,Chicken,Meat,15,14,210,Regular Sales
T13812,10/26/2025,Sunday,weekend,Flour,Groceries,1,5,5,Regular Sales
T13813,10/26/2025,Sunday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T13814,10/26/2025,Sunday,weekend,Yogurt,Dairy,6,3,18,Regular Sales
T13815,10/26/2025,Sunday,weekend,Butter,Dairy,15,4,60,Regular Sales
T13816,10/26/2025,Sunday,weekend,Tea,Beverages,1,7,7,Regular Sales
T13817,10/26/2025,Sunday,weekend,Shampoo,Personal Care,13,8,104,Regular Sales
T13818,10/26/2025,Sunday,weekend,Tea,Beverages,3,7,21,Regular Sales
T13819,10/26/2025,Sunday,weekend,Detergent,Household,15,10,150,Regular Sales
T13820,10/26/2025,Sunday,weekend,Bananas,Fruits,3,2,6,Regular Sales
T13821,10/26/2025,Sunday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T13822,10/26/2025,Sunday,weekend,Toothpaste,Personal Care,3,5,15,Regular Sales
T13823,10/26/2025,Sunday,weekend,Chocolate,Snacks,12,5,60,Regular Sales
T13824,10/26/2025,Sunday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T13825,10/26/2025,Sunday,weekend,Chips,Snacks,9,4,36,Regular Sales
T13826,10/26/2025,Sunday,weekend,Pasta,Groceries,4,8,32,Regular Sales
T13827,10/26/2025,Sunday,weekend,Toothpaste,Personal Care,12,5,60,Regular Sales
T13828,10/26/2025,Sunday,weekend,Muffin,Bakery,6,4,24,Regular Sales
T13829,10/26/2025,Sunday,weekend,Flour,Groceries,7,5,35,Regular Sales
T13830,10/26/2025,Sunday,weekend,Toothpaste,Personal Care,12,5,60,Regular Sales
T13831,10/26/2025,Sunday,weekend,Chicken,Meat,7,14,98,Regular Sales
T13832,10/26/2025,Sunday,weekend,Sugar,Groceries,4,6,24,Regular Sales
T13833,10/26/2025,Sunday,weekend,Flour,Groceries,9,5,45,Regular Sales
